date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,SMA5,SMA10,SMA20,K,D,RSI_7,RSI_14,BB_Upper,BB_Middle,BB_Lower,MACD,MACD_Signal,MACD_Hist
2023-05-02,6257,924124,48127196,52.0,52.3,51.6,52.2,0.1,702,,,,,,,,,,,,,
2023-05-03,6257,528650,27602684,52.0,52.4,51.8,52.2,0.0,415,,,,,,,,,,,,,
2023-05-04,6257,1406233,74263354,52.2,53.2,52.2,53.0,0.8,951,,,,,,,,,,,,,
2023-05-05,6257,878170,46697168,53.0,53.4,52.9,53.2,0.2,662,,,,,,,,,,,,,
2023-05-08,6257,1327695,70644632,53.6,53.6,52.9,53.1,-0.1,874,52.74000000000001,,,,,,,,,,,,
2023-05-09,6257,1031417,54525861,53.4,53.4,52.5,52.6,-0.5,709,52.820000000000014,,,,,,,,,,,,
2023-05-10,6257,803104,42431019,52.5,53.1,52.4,53.1,0.5,560,53.00000000000002,,,,,,,,,,,,
2023-05-11,6257,939418,49640578,53.1,53.1,52.6,52.7,-0.4,682,52.94000000000002,,,,,60.00000000000001,,,,,,,
2023-05-12,6257,829123,43866845,52.6,53.1,52.6,52.9,0.2,559,52.88000000000002,,,,,63.4146341463414,,,,,,,
2023-05-15,6257,523468,27655367,52.6,53.0,52.6,52.8,-0.1,498,52.820000000000014,52.78000000000001,,,,60.406582768634934,,,,,,,
2023-05-16,6257,684971,36350822,52.9,53.2,52.8,53.0,0.2,506,52.90000000000002,52.860000000000014,,,,64.35212085996508,,,,,,,
2023-05-17,6257,1082224,57675552,52.7,53.5,52.7,53.3,0.3,850,52.94000000000002,52.97000000000001,,,,69.64561815820389,,,,,,,
2023-05-18,6257,1036725,55374542,53.6,53.6,53.1,53.4,0.1,673,53.08000000000002,53.01000000000001,,71.82539682539662,64.5414462081127,71.30281404194908,,,,,,,
2023-05-19,6257,1078265,58051694,53.4,54.0,53.4,53.9,0.5,831,53.280000000000015,53.08000000000002,,84.02777777777759,72.80643738977052,78.23448809385465,,,,,,,
2023-05-22,6257,596345,32297348,54.0,54.3,53.9,54.2,0.3,484,53.56000000000002,53.19000000000002,,90.60672514619885,82.15329991645768,81.38238751182999,73.8095238095238,,,,,,
2023-05-23,6257,701638,37947293,54.2,54.2,53.8,54.1,-0.1,433,53.780000000000015,53.34000000000002,,92.24071207430357,88.95840499942666,77.04883963563567,71.96428571428567,,,,,,
2023-05-24,6257,566313,30585485,53.8,54.3,53.5,54.1,0.0,466,53.94000000000002,53.44000000000002,,90.40247678018602,91.08330466689614,77.04883963563567,71.96428571428567,,,,,,
2023-05-25,6257,642795,34677159,53.9,54.1,53.7,53.9,-0.2,461,54.04000000000002,53.560000000000024,,84.31372549019625,88.98563811489527,67.2941381685064,68.01993448386058,,,,,,
2023-05-26,6257,2238825,122157846,53.9,54.9,53.9,54.3,0.4,1454,54.12000000000002,53.700000000000024,,79.14438502673802,84.62019576570674,74.75249466632756,71.39661986851064,,,,,,
2023-05-29,6257,1118197,61145555,54.9,55.0,54.5,54.5,0.2,853,54.18000000000002,53.870000000000026,53.325,75.81957684259471,79.75922911984297,77.71673347682608,72.93536975806639,54.68128168165629,53.325,51.96871831834372,,,
2023-05-30,6257,1256287,68652675,54.9,54.9,54.3,54.9,0.4,806,54.34000000000002,54.060000000000024,53.46,81.90832813258436,78.95743000063901,82.50852517843418,75.74568111924751,54.877603611732056,53.46,52.042396388267946,,,
