date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,SMA5,SMA10,SMA20,K,D,RSI_7,RSI_14,BB_Upper,BB_Middle,BB_Lower,MACD,MACD_Signal,MACD_Hist
2020-02-04,1514,7624986,164598211,20.4,22.1,20.4,22.1,2.0,2810,21.03,20.325000000000003,,77.82067782067782,78.8859360957414,76.73459041985566,78.00380228136886,,,,,,
2020-02-05,1514,14682850,318685400,22.1,23.1,20.7,21.0,-1.1,6549,21.0,20.525000000000002,,65.70593149540518,72.10815202884415,59.48595745507188,66.29784124016825,,,,,,
2020-02-06,1514,6084835,128844868,21.0,21.6,20.7,21.1,0.1,2519,21.04,20.690000000000005,,62.799604645416345,68.77540465383309,60.42934649977318,66.78582655084998,,,,,,
2020-02-07,1514,4395159,90331718,21.1,21.1,20.1,20.3,-0.8,1989,20.919999999999995,20.730000000000004,19.582500000000003,36.13293797874967,54.87949137319038,49.640843679869874,59.378629943676856,22.255190591894184,19.582500000000003,16.909809408105822,,,
2020-02-10,1514,2467112,50288269,20.2,20.7,19.95,20.35,0.05,1206,20.96999999999999,20.800000000000004,19.700000000000003,27.593206296603153,42.175249640256375,50.28798842018066,59.67962463378414,22.289401475244755,19.700000000000003,17.11059852475525,,,
2020-02-11,1514,1614114,33134626,20.65,20.65,20.4,20.5,0.15,813,20.649999999999995,20.840000000000003,19.825000000000003,20.882352941176467,28.202832405509753,52.42765255269113,60.62229659331799,22.313473427625794,19.825000000000003,17.33652657237421,,,
2020-02-12,1514,1917363,39317216,20.55,20.75,20.35,20.75,0.25,879,20.599999999999994,20.800000000000004,19.957500000000003,24.165935030728708,24.213831422836098,56.101565343682026,62.20816600864928,22.344605988430292,19.957500000000003,17.570394011569714,,,
2020-02-13,1514,3308457,67816491,20.75,20.9,20.2,20.2,-0.55,1376,20.419999999999995,20.73,20.0575,22.270997951419346,22.439761974441495,46.82082194824694,56.78949924840919,22.30522662928569,20.0575,17.80977337071431,,,
2020-02-14,1514,1417080,28948768,20.3,20.55,20.2,20.5,0.3,689,20.459999999999997,20.69,20.19,20.247966516623208,22.228299832923742,51.88589330053416,58.892822175405854,22.20161626559339,20.19,18.178383734406612,,,
2020-02-17,1514,1299238,26450579,20.45,20.5,20.25,20.35,-0.15,613,20.459999999999997,20.715,20.315,14.53052199320856,19.016495487083695,49.15485875501438,57.38865066760245,22.016205454964144,20.315,18.61379454503586,,,
2020-02-18,1514,2750461,55259720,20.25,20.4,19.9,20.0,-0.35,1229,20.359999999999996,20.505000000000003,20.415,12.013694366635576,15.597394292155771,42.99439616964983,53.92760302638047,21.757423182159823,20.415,19.072576817840176,,,
2020-02-19,1514,1630501,32841917,20.1,20.35,19.9,20.25,0.25,679,20.259999999999998,20.43,20.4775,15.91581076875199,14.1533423761987,48.385046548795394,55.9702100684631,21.657107985730907,20.4775,19.29789201426909,,,
2020-02-20,1514,965129,19629461,20.4,20.45,20.25,20.4,0.15,401,20.299999999999994,20.360000000000003,20.525,28.3496732026144,18.759726112667312,51.58955021784828,57.19640686809324,21.607820391385548,20.525,19.44217960861445,,,
2020-02-21,1514,1000671,20386259,20.45,20.45,20.3,20.45,0.05,437,20.289999999999996,20.375,20.552500000000002,44.72222222222225,29.662568731196206,52.73082132941931,57.62008599131805,21.597715288827843,20.552500000000002,19.50728471117216,,,
2020-02-24,1514,1515467,30539984,20.35,20.4,20.05,20.1,-0.35,606,20.23999999999999,20.35,20.575000000000003,41.66666666666677,38.246187363834466,44.217669391767124,53.619168153273954,21.55912397592961,20.575000000000003,19.590876024070397,,,
2020-02-25,1514,1562325,31215358,19.95,20.2,19.75,20.2,0.1,616,20.279999999999994,20.32,20.580000000000002,38.04347826086967,41.47745571658623,47.06630441384869,54.58936518802909,21.555397354927685,20.580000000000002,19.60460264507232,,,
2020-02-26,1514,1017651,20520214,20.1,20.35,20.0,20.2,0.0,439,20.269999999999992,20.264999999999997,20.532500000000002,38.46014492753626,39.39009661835756,47.06630441384869,54.589365188029106,21.48448476878551,20.532500000000002,19.580515231214495,,,
2020-02-27,1514,3101046,61986200,20.25,20.35,19.7,19.7,-0.5,1166,20.129999999999992,20.214999999999996,20.472500000000004,31.793478260869502,36.09903381642514,34.92759696732965,48.68399666879341,21.47423599316352,20.472500000000004,19.470764006836486,0.3180333915530831,0.5845334461001279,-0.26650005454704484
2020-03-02,1514,2945203,56378926,18.6,19.6,18.6,19.4,-0.3,980,19.919999999999995,20.104999999999997,20.3975,33.164414414414324,34.47267920094003,29.58625502329995,45.503330570542396,21.48123197793552,20.3975,19.313768022064483,0.22539251706349717,0.5127052602928017,-0.28731274322930456
2020-03-03,1514,1424324,28038381,19.8,19.9,19.5,19.5,0.1,570,19.799999999999994,20.02,20.3675,30.63063063063058,31.862841101971465,33.53878769457692,46.75214357833886,21.513918335512905,20.3675,19.221081664487095,0.15821926762506422,0.44180806175925424,-0.28358879413419
2020-03-04,1514,1095724,21181668,19.5,19.65,19.2,19.3,-0.2,439,19.619999999999994,19.95,20.2275,43.2432432432432,35.67942942942936,29.654705386699643,44.5531664755069,21.15673355514119,20.2275,19.298266444858807,0.08783316886133363,0.37101308317967013,-0.2831799143183365
2020-03-05,1514,1612428,31917810,19.65,20.1,19.5,20.1,0.8,702,19.599999999999994,19.935,20.1825,55.85585585585588,43.24324324324321,54.33429788303745,53.89463792697534,21.042311025749342,20.1825,19.32268897425066,0.09550408101098995,0.3159112827459341,-0.22040720173494416
2020-03-06,1514,1389852,27702390,20.1,20.1,19.75,19.9,-0.2,608,19.639999999999993,19.884999999999998,20.1225,63.71371371371373,54.27093760427093,49.29054974393777,51.556105804366894,20.87912077687597,20.1225,19.36587922312403,0.08447127336743421,0.2696232808702341,-0.18515200750279992
2020-03-09,1514,1947811,37912210,19.9,19.9,19.05,19.05,-0.85,868,19.56999999999999,19.745,20.06,59.67252967252967,59.74736641403308,33.75434987223,43.013732856402314,20.94351570444475,20.06,19.176484295555248,0.007058432354764221,0.21711031116714014,-0.21005187881237591
2020-03-10,1514,2286934,42765974,18.7,19.1,18.4,19.1,0.05,939,19.48999999999999,19.645000000000003,19.9975,44.61131461131461,55.99918599918599,35.15697708050692,43.60566195127592,20.96314745119558,19.9975,19.031852548804416,-0.049684487895675034,0.1637513513545771,-0.21343583925025214
2020-03-11,1514,2223523,41908390,19.2,19.25,18.45,18.6,-0.5,939,19.349999999999994,19.485000000000003,19.9025,23.956043956044013,42.74662941329609,28.192798879858174,39.218577467624264,21.014468974387498,19.9025,18.790531025612502,-0.13346102669136783,0.10430887574538812,-0.23776990243675594
2020-03-12,1514,2892233,51178774,18.3,18.3,17.3,17.6,-1.0,1137,18.849999999999994,19.225,19.745,18.956043956044034,29.17446750780088,19.281009646525092,32.233711091205045,21.178143398268336,19.745,18.311856601731666,-0.27734907245219276,0.02797728610587194,-0.30532635855806467
2020-03-13,1514,3365701,54239617,16.1,16.8,15.9,16.8,-0.8,1233,18.229999999999993,18.935000000000006,19.575000000000003,14.13308913308918,19.01505901505907,14.888486633291462,27.94569975819689,21.480649495578803,19.575000000000003,17.669350504421203,-0.4507388624647817,-0.06776594360825879,-0.3829729188565229
2020-03-16,1514,2137591,34713120,16.7,16.75,15.8,15.85,-0.95,975,17.589999999999993,18.580000000000005,19.342500000000005,11.101882613510517,14.730338567547903,11.316706395250247,23.882695650717835,21.795921080858253,19.342500000000005,16.889078919141756,-0.6572324146117978,-0.1856592378089666,-0.47157317680283123
2020-03-17,1514,2337436,35561762,15.1,15.65,14.9,15.1,-0.75,888,16.789999999999992,18.140000000000004,19.080000000000005,8.812505324133214,11.349159023577629,9.268676287077007,21.255319510130953,22.10330944496248,19.080000000000005,16.05669055503753,-0.8713543439051925,-0.3227982590282118,-0.5485560848769807
2020-03-18,1514,1469525,22119630,15.2,15.35,14.8,14.85,-0.25,573,16.039999999999992,17.695,18.822500000000005,1.984113590081096,7.299500509241603,8.659248796019392,20.447807332245446,22.327421539777962,18.822500000000005,15.31757846022205,-1.0491267461275946,-0.4680639564480884,-0.5810627896795062
2020-03-19,1514,2705700,36964900,14.5,14.5,13.4,13.5,-1.35,1050,15.219999999999994,17.035000000000004,18.485000000000007,2.109337203676809,4.301985372630367,6.122928635486166,16.747694859467494,22.61865455741035,18.485000000000007,14.351345442589665,-1.2841435655767413,-0.6312798782738189,-0.6528636873029223
2020-03-20,1514,1909416,27594468,13.8,14.85,13.8,14.6,1.1,778,14.779999999999992,16.505000000000003,18.195000000000007,7.664892759232366,3.9194478509967503,26.56896805266524,28.155572846259215,22.55801501258009,18.195000000000007,13.831984987419926,-1.3658901498679334,-0.7782019325926418,-0.5876882172752916
2020-03-23,1514,1275155,17858973,13.95,14.25,13.65,14.1,-0.5,415,14.429999999999993,16.009999999999998,17.87750000000001,11.339031339031328,7.037753767313494,23.818036831082953,26.385710858705107,22.4567439332273,17.87750000000001,13.298256066772716,-1.4542569592143906,-0.9134129379169915,-0.5408440212973991
2020-03-24,1514,1432079,21084747,14.3,14.9,14.3,14.9,0.8,495,14.389999999999992,15.59,17.617500000000007,21.03029245886388,13.34473885237585,36.157153254614876,33.57986074316192,22.252613267224348,17.617500000000007,12.982386732775666,-1.443099821702761,-1.0193503146741454,-0.4237495070286157
2020-03-25,1514,2145501,32907334,15.25,15.5,15.15,15.4,0.5,724,14.499999999999991,15.270000000000001,17.377500000000005,33.800528758511945,22.05661751880238,42.90071556384931,37.679210786582786,21.949531824036185,17.377500000000005,12.805468175963824,-1.378026852749743,-1.0910856222892649,-0.28694123046047815
2020-03-26,1514,1591698,24467853,15.35,15.75,15.1,15.75,0.35,515,14.949999999999992,15.085000000000003,17.15500000000001,53.19500934702239,36.008610188132735,47.43509485809253,40.44985505388697,21.5869183205469,17.15500000000001,12.723081679453118,-1.2834195197780076,-1.1295524017870133,-0.15386711799099428
2020-03-27,1514,2734111,43960484,16.3,16.5,15.75,15.8,0.05,948,15.189999999999992,14.985000000000003,16.960000000000008,68.79737932727257,51.930972477602296,48.12172280292683,40.854390868180914,21.2683175370438,16.960000000000008,12.651682462956217,-1.1906824979935635,-1.1417784210283233,-0.04890407696524024
2020-03-30,1514,1366365,21595608,15.5,16.2,15.3,16.2,0.4,572,15.60999999999999,15.020000000000001,16.800000000000008,79.29706307173808,67.09648391534434,53.75923363599566,44.12455690772016,20.96941242862821,16.800000000000008,12.630587571371805,-1.072547423968789,-1.1279322216164165,0.05538479764762738
2020-03-31,1514,2253032,37410472,16.4,16.8,16.35,16.55,0.35,788,15.939999999999992,15.165000000000003,16.65250000000001,86.79633143580013,78.29692461160359,58.37659908499714,46.89152325287536,20.6338910885517,16.65250000000001,12.671108911448322,-0.9398484637047204,-1.0903154700340774,0.15046700632935694
2020-04-01,1514,941250,15442180,16.35,16.6,16.3,16.4,-0.15,417,16.139999999999993,15.320000000000004,16.507500000000007,90.09040892342597,85.39460114365473,55.600603716296874,45.843741455554735,20.29936959163938,16.507500000000007,12.715630408360635,-0.8371373300083178,-1.0396798420289255,0.2025425120206077
2020-04-06,1514,1008231,16663763,16.5,16.7,16.35,16.7,0.3,356,16.32999999999999,15.640000000000004,16.337500000000006,92.25801431683782,89.71491822535465,60.0350188231101,48.33045535441842,19.756399676796562,16.337500000000006,12.91860032320345,-0.7231939935794145,-0.9763826723390233,0.2531886787596088
2020-04-07,1514,1343618,22906033,16.9,17.3,16.85,17.3,0.6,565,16.629999999999992,15.910000000000005,16.207500000000007,94.70899470899467,92.35247264975283,67.58833136998281,52.98062405432971,19.251884174180304,16.207500000000007,13.163115825819709,-0.5778173739433292,-0.8966696126598845,0.3188522387165553
2020-04-08,1514,1533742,26524331,17.3,17.45,17.1,17.45,0.15,639,16.879999999999992,16.245000000000005,16.127500000000005,98.94179894179892,95.30293598921048,69.28166418641545,54.09296521574053,18.9444975150858,16.127500000000005,13.31050248491421,-0.44536768763080303,-0.8064092276540682,0.36104154002326516
2020-04-09,1514,1915580,33572733,17.6,17.8,17.3,17.65,0.2,820,17.099999999999994,16.520000000000003,16.055000000000003,98.14814814814811,97.26631393298057,71.5904852550768,55.601155823517914,18.626167050193295,16.055000000000003,13.483832949806711,-0.32056673467790375,-0.7092407290588353,0.38867399438093153
2020-04-10,1514,1470708,26485282,17.7,18.2,17.65,18.2,0.55,686,17.459999999999994,16.800000000000004,16.035000000000004,98.14814814814811,98.41269841269838,77.11017378764453,59.53794620070762,18.531817974943245,16.035000000000004,13.538182025056763,-0.1752603842483893,-0.6024446600967461,0.42718427584835683
2020-04-13,1514,1163510,21183580,18.4,18.4,17.9,18.25,0.05,493,17.769999999999992,17.050000000000004,16.067500000000003,96.53524492234168,97.61051373954596,77.57233023214089,59.88616865212892,18.66004218866341,16.067500000000003,13.474957811336594,-0.055430504176854356,-0.49304182891276777,0.4376113247359134
2020-04-14,1514,1131682,20693257,18.2,18.4,18.15,18.35,0.1,420,17.979999999999997,17.305,16.145000000000003,97.59344598054281,97.42561301701086,78.58138488673767,60.61619939330421,18.907589365070322,16.145000000000003,13.382410634929684,0.04706219963049563,-0.3850210232041151,0.4320832228346107
2020-04-15,1514,1235883,22908407,18.45,18.65,18.35,18.6,0.25,542,18.209999999999997,17.545,16.282500000000002,96.8842261223868,97.00430567509044,81.06600296249663,62.45576368587383,19.23957203158797,16.282500000000002,13.325427968412034,0.1467694496262233,-0.27866292863804737,0.42543237826427066
2020-04-16,1514,1079862,20137364,18.5,18.85,18.4,18.8,0.2,507,18.439999999999994,17.770000000000003,16.4675,97.83046268152657,97.43604492815206,82.91570621924144,63.90814682750039,19.565124089524083,16.4675,13.369875910475919,0.23916949506872953,-0.175096443896692,0.4142659389654215
2020-04-17,1514,5567196,107517044,19.05,19.7,18.85,18.9,0.1,2199,18.579999999999995,18.020000000000003,16.669999999999998,89.26738832897847,94.66069237763061,83.83680009478086,64.64460536531563,19.846696397202678,16.669999999999998,13.49330360279732,0.31681432275082244,-0.07671429056718909,0.39352861331801153
2020-04-20,1514,925035,17348680,18.9,18.95,18.45,18.9,0.0,442,18.709999999999997,18.240000000000002,16.939999999999998,79.72019793072418,88.93934964707641,83.83680009478086,64.64460536531563,19.90388258876771,16.939999999999998,13.976117411232284,0.3740367453194047,0.013435916610129661,0.360600828709275
2020-04-21,1514,2224245,40999630,18.95,18.95,18.2,18.25,-0.65,825,18.689999999999998,18.335,17.122499999999995,60.247975708501976,76.41185398940154,56.7617370275574,56.02643918498957,19.933100469650714,17.122499999999995,14.311899530349276,0.3627547488096674,0.08329968305003721,0.2794550657596302
2020-04-22,1514,1482761,26903053,18.0,18.6,17.75,18.6,0.35,574,18.689999999999998,18.450000000000003,17.347499999999997,51.71852199291225,63.89556521071281,64.05434212976178,59.18198053220358,19.85876959922676,17.347499999999997,14.836230400773234,0.3777018484238681,0.14218011612480339,0.23552173229906473
2020-04-23,1514,1314059,24383223,18.65,18.85,18.35,18.35,-0.25,566,18.6,18.520000000000003,17.52,38.89800917239947,50.2881689579379,56.16088658284961,56.086032868718696,19.798244938543693,17.52,15.241755061456306,0.36516522449283784,0.18677713779841026,0.17838808669442757
2020-04-24,1514,528042,9684722,18.35,18.4,18.25,18.4,0.05,218,18.5,18.540000000000003,17.669999999999998,36.81467583906612,42.477069001459284,57.38619575430155,56.57531067292923,19.7571990801072,17.669999999999998,15.582800919892797,0.35517026016518827,0.22045576227176586,0.1347144978934224
2020-04-27,1514,1401011,26072401,18.55,18.75,18.45,18.55,0.15,419,18.43,18.570000000000004,17.81,35.04273504273505,36.918473351400216,61.183443807432816,58.08413008912109,19.732394340399555,17.81,15.887605659600444,0.35525773529121807,0.2474161568756563,0.10784157841556177
2020-04-28,1514,1082710,20327012,18.7,18.9,18.6,18.9,0.35,405,18.559999999999995,18.625000000000007,17.964999999999996,44.44444444444441,38.767285108748524,68.76114314362626,61.44992208207592,19.705430981108023,17.964999999999996,16.22456901889197,0.37919797665444577,0.2737725208314142,0.10542545582303159
2020-04-29,1514,1239730,23664886,19.0,19.25,18.9,19.2,0.3,549,18.68,18.685000000000006,18.115,58.119658119658105,45.86894586894585,73.86347019179371,64.11014702999292,19.73398116110111,18.115,16.496018838898888,0.41756485548142663,0.3025309877614167,0.11503386772000995
2020-04-30,1514,2546615,49420479,19.35,19.55,19.3,19.5,0.3,868,18.909999999999997,18.755000000000003,18.262499999999996,76.8518518518518,59.805318138651444,78.04676503108917,66.59280981741799,19.8206639836682,18.262499999999996,16.70433601633179,0.46679742600989726,0.3353842754111128,0.13141315059878445
2020-05-04,1514,1187008,22707000,19.15,19.25,19.0,19.1,-0.4,486,19.049999999999994,18.775000000000002,18.3975,82.19373219373219,72.3884140550807,62.488643112857034,60.575952318906715,19.739690373978377,18.3975,17.055309626021625,0.4681414920819513,0.3619357187452805,0.1062057733366708
2020-05-05,1514,4577858,91051097,19.2,20.35,19.2,20.05,0.95,2060,19.349999999999994,18.890000000000004,18.565,86.8945868945869,81.98005698005697,75.83572721642297,67.97643935345454,19.853060557582634,18.565,17.27693944241737,0.5396430653055582,0.39747718805733606,0.1421658772482221
2020-05-06,1514,2505231,49775397,20.0,20.15,19.7,19.7,-0.35,962,19.509999999999994,19.035000000000004,18.685,77.5030525030525,82.19712386379054,65.7760782170532,63.26461510042501,19.92560469126971,18.685,17.444395308730286,0.5615928099644485,0.43030031243875855,0.13129249752568994
2020-05-07,1514,1135522,22409568,19.7,19.9,19.6,19.8,0.1,440,19.629999999999992,19.155000000000005,18.802500000000002,77.10622710622708,80.50128883462217,67.22527312182307,64.03174114063161,19.99726985231474,18.802500000000002,17.607730147685263,0.5803671932730978,0.4603136886056264,0.12005350466747144
2020-05-08,1514,1931830,38770800,19.95,20.3,19.75,20.05,0.25,801,19.73999999999999,19.325000000000006,18.922500000000003,75.68922305764407,76.76616755564123,70.82813798403514,65.9463100420115,20.112237365976213,18.922500000000003,17.732762634023793,0.6084056167397272,0.48993207423244656,0.1184735425072806
2020-05-11,1514,1845637,37573053,20.35,20.5,20.2,20.35,0.3,704,19.98999999999999,19.520000000000003,19.030000000000005,83.37510442773602,78.7235181972024,74.71888622889163,68.13805397097947,20.32321305282615,19.030000000000005,17.736786947173858,0.6473712691225337,0.521419913210464,0.12595135591206974
2020-05-12,1514,1411180,28688954,20.3,20.45,20.25,20.45,0.1,571,20.069999999999993,19.71,19.140000000000004,91.06359649122807,83.37597465886938,75.96549368548801,68.85757175988286,20.520434714139014,19.140000000000004,17.759565285860994,0.678499671768634,0.552835864922098,0.125663806846536
2020-05-13,1514,3465030,71650408,20.6,21.0,20.4,20.4,-0.05,1287,20.20999999999999,19.860000000000003,19.2425,86.32675438596489,86.92181843497632,73.84151140853498,68.03034119077643,20.676471757044258,19.2425,17.80852824295574,0.6911672274398697,0.5805021374256524,0.11066509001421732
2020-05-14,1514,1564944,31774571,20.3,20.55,20.1,20.2,-0.2,624,20.289999999999992,19.96,19.322499999999998,75.62499999999996,84.33845029239762,65.31877014868553,64.6829287783857,20.782457191153497,19.322499999999998,17.8625428088465,0.677260984989239,0.5998539069383697,0.07740707805086933
2020-05-15,1514,2087976,41911110,20.3,20.4,19.8,20.1,-0.1,681,20.299999999999994,20.020000000000003,19.3875,60.0,73.98391812865493,61.19840572142674,63.01339900898403,20.864278588685757,19.3875,17.910721411314242,0.6506704989098111,0.610017225332658,0.04065327357715309
2020-05-18,1514,1564740,31932882,20.2,20.65,20.15,20.4,0.3,639,20.309999999999995,20.150000000000002,19.4625,55.71428571428569,63.77976190476188,68.21581430493605,65.86028648421396,20.984299921146235,19.4625,17.940700078853762,0.6463540725067283,0.6172845947674721,0.029069477739256167
2020-05-19,1514,1328207,27382897,20.75,20.95,20.45,20.5,0.1,603,20.319999999999997,20.195,19.5425,57.14285714285711,57.61904761904759,70.30436645406951,66.77822201352357,21.105277975273626,19.5425,17.979722024726374,0.6435836065498179,0.6225443971239413,0.02103920942587667
2020-05-20,1514,839544,17205042,20.6,20.65,20.4,20.5,0.0,377,20.339999999999996,20.275000000000002,19.655,60.4761904761904,57.77777777777772,70.30436645406951,66.77822201352357,21.151963593411757,19.655,18.158036406588245,0.6340787274491078,0.6248512631889745,0.009227464260133211
2020-05-21,1514,924063,18978985,20.55,20.65,20.45,20.5,0.0,414,20.4,20.345000000000002,19.75,60.873015873015845,59.49735449735444,70.30436645406952,66.77822201352357,21.20773797371148,19.75,18.29226202628852,0.6194059164448582,0.6237621938401513,-0.0043562773952930955
2020-05-22,1514,1439951,29689638,20.5,20.8,20.5,20.6,0.1,649,20.499999999999993,20.4,19.8625,61.666666666666686,61.005291005290964,73.11020159118112,67.85762669734433,21.214119399091487,19.8625,18.510880600908514,0.608828575442157,0.6207754701605525,-0.011946894718395495
2020-05-25,1514,2330352,48205250,20.6,21.05,20.2,21.05,0.45,868,20.629999999999992,20.470000000000002,19.995,75.00000000000001,65.84656084656085,82.02618326191946,72.2301502176442,21.264212354178905,19.995,18.725787645821097,0.629500703426455,0.622520516813733,0.006980186612722039
2020-05-26,1514,6979585,147687563,21.35,21.5,20.8,20.8,-0.25,2790,20.68999999999999,20.505000000000003,20.1075,75.16339869281049,70.6100217864924,67.51628292120725,66.79385652494312,21.235451683362488,20.1075,18.979548316637516,0.6185799979619979,0.621732413043386,-0.0031524150813880825
2020-05-27,1514,2349339,48520963,20.6,20.95,20.45,20.7,-0.1,990,20.729999999999993,20.535000000000004,20.1975,70.58823529411762,73.58387799564271,62.367801589347636,64.69632414477238,21.206695223928605,20.1975,19.188304776071398,0.5949973370087989,0.6163853978364686,-0.021388060827669753
2020-05-28,1514,6076408,129084323,20.8,21.65,20.8,20.95,0.25,2326,20.819999999999993,20.610000000000003,20.285000000000004,55.03267973856208,66.92810457516339,69.21478927713606,67.44845133963184,21.23478945035192,20.285000000000004,19.33521054964809,0.5896833167519162,0.6110449816195581,-0.021361664867641905
2020-05-29,1514,2267485,48207502,21.0,21.5,20.85,21.4,0.45,1228,20.979999999999997,20.740000000000002,20.380000000000003,63.0110434978589,62.877319510179525,77.72551966300347,71.72170765631758,21.37569071503136,20.380000000000003,19.384309284968644,0.6146973086674414,0.6117754470291348,0.0029218616383066554
2020-06-01,1514,1677760,36115669,21.6,21.7,21.45,21.55,0.15,755,21.079999999999995,20.855000000000004,20.5025,75.36398467432953,64.46923597025017,79.88779018585586,72.99434715222827,21.43923635565178,20.5025,19.565763644348223,0.6392558800124561,0.617271533625799,0.02198434638665714
2020-06-02,1514,1038951,22253757,21.6,21.7,21.3,21.3,-0.25,533,21.179999999999996,20.935000000000006,20.565,82.03065134099622,73.46855983772821,67.20291746922855,67.53879213575303,21.53870426721867,20.565,19.591295732781333,0.6312689387014281,0.6200710146409248,0.01119792406050324
2020-06-03,1514,1124536,24086939,21.35,21.55,21.35,21.45,0.15,459,21.329999999999995,21.030000000000005,20.6525,82.22222222222227,79.87228607918267,70.48361989757979,69.03422722720016,21.613996229841934,20.6525,19.691003770158066,0.6297832275466178,0.6220134572220635,0.0077697703245542815
2020-06-04,1514,2168617,47152123,21.5,21.95,21.45,21.85,0.4,1061,21.509999999999998,21.165000000000003,20.755000000000003,83.65079365079372,82.63455573800407,77.48912588526309,72.65229865121833,21.766879439458915,20.755000000000003,19.74312056054109,0.6533510239062785,0.6282809705589065,0.025070053347372
2020-06-05,1514,7025177,161706663,22.0,24.0,21.95,24.0,2.15,2783,22.029999999999994,21.505000000000003,20.9525,92.53968253968257,86.1375661375662,90.9534512807476,83.68596360578286,22.647927674659066,20.9525,19.257072325340935,0.8358801974199004,0.6698008159311053,0.16607938148879509
2020-06-08,1514,10783031,261027915,25.4,25.4,23.4,23.4,-0.6,5130,22.399999999999995,21.740000000000002,21.104999999999997,84.62722462722465,86.93923360590031,76.12833378310198,74.63603789847365,23.081587969203596,21.104999999999997,19.128412030796397,0.9214984365269281,0.7201403400502698,0.20135809647665825
2020-06-09,1514,3554349,82317751,23.15,23.75,22.7,23.25,-0.15,1725,22.789999999999996,21.985000000000003,21.244999999999997,70.95227638705897,82.70639451798873,72.673388532961,72.52448607444076,23.404374909551485,21.244999999999997,19.08562509044851,0.9661110348412443,0.7693344790084647,0.19677655583277953
2020-06-10,1514,2283101,53462198,23.25,23.65,23.05,23.3,0.05,1003,23.159999999999993,22.245000000000005,21.39,55.56766100244359,70.38238733890907,73.14731192689742,72.80071810445816,23.68795561314836,21.39,19.09204438685164,0.9940427168841843,0.8142761265836087,0.17976659030057562
2020-06-11,1514,4205541,95567712,23.2,23.4,22.3,22.35,-0.95,1746,23.25999999999999,22.385000000000005,21.497500000000002,44.23892650297739,56.919621297493315,52.83550301960219,60.379694049420685,23.76365864404935,21.497500000000002,19.231341355950654,0.9288149154433611,0.8371838843555592,0.0916310310878019
2020-06-12,1514,2834706,61569406,21.6,22.25,21.0,22.05,-0.3,1289,22.86999999999999,22.450000000000006,21.595000000000002,34.439848769117056,44.74881209151268,47.93185891571039,57.06838544021079,23.77855215188449,21.595000000000002,19.411447848115515,0.8431941033123067,0.8383859281469087,0.004808175165397999
2020-06-15,1514,1870926,41507713,22.3,22.5,21.95,22.05,0.0,794,22.59999999999999,22.500000000000007,21.677500000000002,24.44567627494456,34.374817182346334,47.9318589157104,57.068385440210804,23.797989330319595,21.677500000000002,19.55701066968041,0.7665032208357019,0.8240093866846674,-0.05750616584896551
