date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2020-02-20,1514,965129,19629461,20.4,20.45,20.25,20.4,0.15,401
2020-02-21,1514,1000671,20386259,20.45,20.45,20.3,20.45,0.05,437
2020-02-24,1514,1515467,30539984,20.35,20.4,20.05,20.1,-0.35,606
2020-02-25,1514,1562325,31215358,19.95,20.2,19.75,20.2,0.1,616
2020-02-26,1514,1017651,20520214,20.1,20.35,20.0,20.2,0.0,439
2020-02-27,1514,3101046,61986200,20.25,20.35,19.7,19.7,-0.5,1166
2020-03-02,1514,2945203,56378926,18.6,19.6,18.6,19.4,-0.3,980
2020-03-03,1514,1424324,28038381,19.8,19.9,19.5,19.5,0.1,570
2020-03-04,1514,1095724,21181668,19.5,19.65,19.2,19.3,-0.2,439
2020-03-05,1514,1612428,31917810,19.65,20.1,19.5,20.1,0.8,702
2020-03-06,1514,1389852,27702390,20.1,20.1,19.75,19.9,-0.2,608
2020-03-09,1514,1947811,37912210,19.9,19.9,19.05,19.05,-0.85,868
2020-03-10,1514,2286934,42765974,18.7,19.1,18.4,19.1,0.05,939
2020-03-11,1514,2223523,41908390,19.2,19.25,18.45,18.6,-0.5,939
2020-03-12,1514,2892233,51178774,18.3,18.3,17.3,17.6,-1.0,1137
2020-03-13,1514,3365701,54239617,16.1,16.8,15.9,16.8,-0.8,1233
2020-03-16,1514,2137591,34713120,16.7,16.75,15.8,15.85,-0.95,975
2020-03-17,1514,2337436,35561762,15.1,15.65,14.9,15.1,-0.75,888
2020-03-18,1514,1469525,22119630,15.2,15.35,14.8,14.85,-0.25,573
2020-03-19,1514,2705700,36964900,14.5,14.5,13.4,13.5,-1.35,1050
2020-03-20,1514,1909416,27594468,13.8,14.85,13.8,14.6,1.1,778
2020-03-23,1514,1275155,17858973,13.95,14.25,13.65,14.1,-0.5,415
2020-03-24,1514,1432079,21084747,14.3,14.9,14.3,14.9,0.8,495
2020-03-25,1514,2145501,32907334,15.25,15.5,15.15,15.4,0.5,724
2020-03-26,1514,1591698,24467853,15.35,15.75,15.1,15.75,0.35,515
2020-03-27,1514,2734111,43960484,16.3,16.5,15.75,15.8,0.05,948
2020-03-30,1514,1366365,21595608,15.5,16.2,15.3,16.2,0.4,572
2020-03-31,1514,2253032,37410472,16.4,16.8,16.35,16.55,0.35,788
2020-04-01,1514,941250,15442180,16.35,16.6,16.3,16.4,-0.15,417
2020-04-06,1514,1008231,16663763,16.5,16.7,16.35,16.7,0.3,356
2020-04-07,1514,1343618,22906033,16.9,17.3,16.85,17.3,0.6,565
2020-04-08,1514,1533742,26524331,17.3,17.45,17.1,17.45,0.15,639
2020-04-09,1514,1915580,33572733,17.6,17.8,17.3,17.65,0.2,820
2020-04-10,1514,1470708,26485282,17.7,18.2,17.65,18.2,0.55,686
2020-04-13,1514,1163510,21183580,18.4,18.4,17.9,18.25,0.05,493
2020-04-14,1514,1131682,20693257,18.2,18.4,18.15,18.35,0.1,420
2020-04-15,1514,1235883,22908407,18.45,18.65,18.35,18.6,0.25,542
2020-04-16,1514,1079862,20137364,18.5,18.85,18.4,18.8,0.2,507
2020-04-17,1514,5567196,107517044,19.05,19.7,18.85,18.9,0.1,2199
2020-04-20,1514,925035,17348680,18.9,18.95,18.45,18.9,0.0,442
2020-04-21,1514,2224245,40999630,18.95,18.95,18.2,18.25,-0.65,825
2020-04-22,1514,1482761,26903053,18.0,18.6,17.75,18.6,0.35,574
2020-04-23,1514,1314059,24383223,18.65,18.85,18.35,18.35,-0.25,566
2020-04-24,1514,528042,9684722,18.35,18.4,18.25,18.4,0.05,218
2020-04-27,1514,1401011,26072401,18.55,18.75,18.45,18.55,0.15,419
2020-04-28,1514,1082710,20327012,18.7,18.9,18.6,18.9,0.35,405
2020-04-29,1514,1239730,23664886,19.0,19.25,18.9,19.2,0.3,549
2020-04-30,1514,2546615,49420479,19.35,19.55,19.3,19.5,0.3,868
2020-05-04,1514,1187008,22707000,19.15,19.25,19.0,19.1,-0.4,486
2020-05-05,1514,4577858,91051097,19.2,20.35,19.2,20.05,0.95,2060
2020-05-06,1514,2505231,49775397,20.0,20.15,19.7,19.7,-0.35,962
2020-05-07,1514,1135522,22409568,19.7,19.9,19.6,19.8,0.1,440
2020-05-08,1514,1931830,38770800,19.95,20.3,19.75,20.05,0.25,801
2020-05-11,1514,1845637,37573053,20.35,20.5,20.2,20.35,0.3,704
2020-05-12,1514,1411180,28688954,20.3,20.45,20.25,20.45,0.1,571
2020-05-13,1514,3465030,71650408,20.6,21.0,20.4,20.4,-0.05,1287
2020-05-14,1514,1564944,31774571,20.3,20.55,20.1,20.2,-0.2,624
2020-05-15,1514,2087976,41911110,20.3,20.4,19.8,20.1,-0.1,681
2020-05-18,1514,1564740,31932882,20.2,20.65,20.15,20.4,0.3,639
2020-05-19,1514,1328207,27382897,20.75,20.95,20.45,20.5,0.1,603
2020-05-20,1514,839544,17205042,20.6,20.65,20.4,20.5,0.0,377
2020-05-21,1514,924063,18978985,20.55,20.65,20.45,20.5,0.0,414
2020-05-22,1514,1439951,29689638,20.5,20.8,20.5,20.6,0.1,649
2020-05-25,1514,2330352,48205250,20.6,21.05,20.2,21.05,0.45,868
2020-05-26,1514,6979585,147687563,21.35,21.5,20.8,20.8,-0.25,2790
2020-05-27,1514,2349339,48520963,20.6,20.95,20.45,20.7,-0.1,990
2020-05-28,1514,6076408,129084323,20.8,21.65,20.8,20.95,0.25,2326
2020-05-29,1514,2267485,48207502,21.0,21.5,20.85,21.4,0.45,1228
2020-06-01,1514,1677760,36115669,21.6,21.7,21.45,21.55,0.15,755
2020-06-02,1514,1038951,22253757,21.6,21.7,21.3,21.3,-0.25,533
2020-06-03,1514,1124536,24086939,21.35,21.55,21.35,21.45,0.15,459
2020-06-04,1514,2168617,47152123,21.5,21.95,21.45,21.85,0.4,1061
2020-06-05,1514,7025177,161706663,22.0,24.0,21.95,24.0,2.15,2783
2020-06-08,1514,10783031,261027915,25.4,25.4,23.4,23.4,-0.6,5130
2020-06-09,1514,3554349,82317751,23.15,23.75,22.7,23.25,-0.15,1725
2020-06-10,1514,2283101,53462198,23.25,23.65,23.05,23.3,0.05,1003
2020-06-11,1514,4205541,95567712,23.2,23.4,22.3,22.35,-0.95,1746
2020-06-12,1514,2834706,61569406,21.6,22.25,21.0,22.05,-0.3,1289
2020-06-15,1514,1870926,41507713,22.3,22.5,21.95,22.05,0.0,794
2020-06-16,1514,1104601,24642765,22.3,22.5,22.15,22.25,0.2,510
2020-06-17,1514,1516300,33825957,22.55,22.6,22.05,22.2,-0.05,638
2020-06-18,1514,1336680,29693060,22.2,22.45,22.05,22.45,0.25,605
2020-06-19,1514,1820613,41112548,22.5,22.85,22.3,22.8,0.35,755
2020-06-22,1514,2635003,60764314,23.0,23.45,22.7,22.9,0.1,1203
2020-06-23,1514,1130414,25770655,23.0,23.1,22.55,22.65,-0.25,504
2020-06-24,1514,812490,18367242,22.7,22.75,22.5,22.5,-0.15,398
2020-06-29,1514,1628909,36013216,22.3,22.3,21.95,22.05,-0.45,849
2020-06-30,1514,642855,14268005,22.2,22.4,22.0,22.2,0.15,345
2020-07-01,1514,1174073,26091031,22.25,22.4,22.1,22.4,0.2,438
2020-07-02,1514,1890574,43116921,22.5,23.15,22.45,22.95,0.55,830
2020-07-03,1514,2741629,63861291,23.05,23.75,23.05,23.05,0.1,1284
2020-07-06,1514,6371031,150753022,23.1,24.15,23.0,24.0,0.95,2696
2020-07-07,1514,3727496,89405118,24.65,24.65,23.45,23.85,-0.15,1713
2020-07-08,1514,3446100,82974853,24.0,24.5,23.7,23.75,-0.1,1455
2020-07-09,1514,6101522,148661203,24.0,24.9,23.8,24.3,0.55,2499
2020-07-10,1514,3192122,75488365,24.4,24.5,23.1,23.5,-0.8,1391
2020-07-13,1514,1576222,37053151,23.7,23.8,23.35,23.35,-0.15,638
2020-07-14,1514,1213686,28139707,23.35,23.4,23.05,23.2,-0.15,616
2020-07-15,1514,9539471,230490914,23.3,24.9,23.3,23.45,0.25,4186
2020-07-16,1514,1702491,40212532,23.65,23.85,23.4,23.75,0.3,848
2020-07-17,1514,4934637,118157622,23.85,24.5,23.35,23.55,-0.2,2140
2020-07-20,1514,1417845,33436207,23.7,23.85,23.25,23.75,0.2,604
2020-07-21,1514,2131835,51205249,23.95,24.25,23.75,23.9,0.15,940
2020-07-22,1514,18430499,462696263,24.25,25.85,24.1,24.7,0.8,7154
2020-07-23,1514,11457236,292306044,25.3,26.2,24.75,26.2,1.5,4912
2020-07-24,1514,9898614,251612000,26.2,26.45,24.6,25.0,-1.2,4599
2020-07-27,1514,3953179,96792941,25.05,25.15,24.15,24.3,-0.7,1792
2020-07-28,1514,3291172,79630728,24.5,24.75,23.8,23.8,-0.5,1531
2020-07-29,1514,2468922,60272277,23.8,24.7,23.8,24.55,0.75,1145
2020-07-30,1514,3283158,82314876,24.7,25.45,24.65,25.15,0.6,1632
2020-07-31,1514,1831137,45557325,25.0,25.15,24.7,24.8,-0.35,863
2020-08-03,1514,2116127,52847400,24.8,25.4,24.7,24.85,0.05,988
2020-08-04,1514,1272433,31720625,24.9,25.1,24.85,24.9,0.05,649
2020-08-05,1514,1703708,42698130,25.2,25.2,24.9,25.15,0.25,779
2020-08-06,1514,2579343,65368835,25.35,25.75,25.15,25.2,0.05,1212
2020-08-07,1514,3336538,84927954,25.45,25.75,25.2,25.25,0.05,1544
2020-08-10,1514,9843866,258428871,25.4,27.15,25.4,25.8,0.55,4216
2020-08-11,1514,2996704,76912359,25.6,26.15,25.35,25.45,-0.35,1477
2020-08-12,1514,5407382,140022780,25.5,26.8,24.9,26.65,1.2,2463
2020-08-13,1514,3850746,100691146,26.7,26.9,25.85,25.9,-0.75,1940
2020-08-14,1514,2862232,74902985,25.9,26.55,25.8,26.2,0.3,1421
2020-08-17,1514,10607127,288404094,26.2,27.8,26.15,27.25,1.05,4761
2020-08-18,1514,9383485,263689510,27.55,28.65,27.1,28.3,1.05,4769
2020-08-19,1514,5579075,157980205,28.35,28.9,27.95,28.2,-0.1,2945
2020-08-20,1514,7269603,198727856,28.2,28.2,26.2,27.8,-0.4,3555
2020-08-21,1514,6302704,178591718,28.05,28.85,27.65,28.5,0.7,2824
2020-08-24,1514,7111058,205946693,28.7,29.3,28.55,29.3,0.8,3245
2020-08-25,1514,5394118,159957145,29.5,30.2,29.35,29.35,0.05,2784
2020-08-26,1514,7948529,239202970,29.5,31.0,29.2,30.5,1.15,3674
2020-08-27,1514,9054613,267355393,29.65,30.5,28.6,28.85,0.0,5101
2020-08-28,1514,7154206,213673332,28.9,30.8,28.2,30.3,1.45,3695
2020-08-31,1514,6626437,200868517,30.5,30.95,29.7,30.55,0.25,3504
2020-09-01,1514,4224644,127069576,30.15,30.6,29.8,30.0,-0.55,2101
2020-09-02,1514,2930829,87619820,30.5,30.5,29.65,29.85,-0.15,1462
2020-09-03,1514,3736310,111443986,29.95,30.3,29.5,29.65,-0.2,1823
2020-09-04,1514,4540075,134658179,28.6,30.2,28.4,29.6,-0.05,2221
2020-09-07,1514,10525560,323963356,29.6,31.65,29.55,30.15,0.55,5213
2020-09-08,1514,4869703,144841086,30.3,30.85,29.25,29.35,-0.8,2547
2020-09-09,1514,3508294,102244182,28.8,29.6,28.65,29.0,-0.35,1659
2020-09-10,1514,5758337,165795163,29.05,29.55,28.15,28.75,-0.25,3023
2020-09-11,1514,8750192,254891265,28.9,30.1,28.2,28.2,-0.55,4525
2020-09-14,1514,4939418,135684891,28.0,28.15,27.05,27.4,-0.8,2551
2020-09-15,1514,2437761,67876974,27.75,28.2,27.55,27.6,0.2,1289
2020-09-16,1514,1630880,44798005,27.8,27.9,27.25,27.35,-0.25,878
2020-09-17,1514,953801,26277474,27.35,27.8,27.3,27.5,0.15,586
2020-09-18,1514,2455526,67854044,27.75,28.05,27.4,27.5,0.0,1237
2020-09-21,1514,1353119,36959738,27.65,27.65,27.15,27.25,-0.25,712
2020-09-22,1514,1970610,52733951,27.2,27.2,26.55,26.6,-0.65,1076
2020-09-23,1514,1785275,47161644,26.75,26.9,26.15,26.25,-0.35,1021
2020-09-24,1514,2496451,64535243,25.8,26.5,25.5,25.55,-0.7,1369
2020-09-25,1514,3011108,76300082,25.75,26.3,24.55,24.9,-0.65,1521
2020-09-28,1514,2040200,52464166,25.2,26.45,25.1,26.1,1.2,1033
2020-09-29,1514,1597201,41110892,26.25,26.35,25.5,25.5,-0.6,762
2020-09-30,1514,1163735,29923969,25.85,25.95,25.4,25.9,0.4,880
2020-10-05,1514,1088625,28298350,25.65,26.3,25.6,26.3,0.4,820
2020-10-06,1514,2382783,64076241,26.5,27.1,26.5,26.9,0.6,1308
2020-10-07,1514,1973257,53527084,26.75,27.4,26.6,27.15,0.25,1003
2020-10-08,1514,1899468,51027675,27.25,27.25,26.5,26.75,-0.4,1024
2020-10-12,1514,4456005,123424540,26.95,28.25,26.95,28.0,1.25,2507
2020-10-13,1514,2817548,77782109,28.4,28.4,27.25,27.55,-0.45,1549
2020-10-14,1514,9438344,271461702,27.65,29.5,27.4,28.75,1.2,4686
2020-10-15,1514,12099081,358409595,29.5,30.3,29.0,29.3,0.55,6154
2020-10-16,1514,4008063,114722097,29.3,29.6,28.05,28.2,-1.1,2231
2020-10-19,1514,2080899,58312491,28.2,28.45,27.65,27.95,-0.25,1167
2020-10-20,1514,1436178,39810823,27.8,27.95,27.45,27.7,-0.25,827
2020-10-21,1514,1282018,35794086,27.8,28.3,27.6,27.8,0.1,749
2020-10-22,1514,1111344,30471756,27.8,27.8,27.25,27.4,-0.4,732
2020-10-23,1514,1941779,54240572,27.5,28.3,27.3,27.9,0.5,1049
2020-10-26,1514,809587,22495032,28.1,28.15,27.55,27.7,-0.2,525
2020-10-27,1514,881603,24555121,27.7,28.2,27.4,28.0,0.3,625
2020-10-28,1514,8267444,238407908,28.35,29.45,28.3,28.4,0.4,4634
2020-10-29,1514,1751647,49186632,27.75,28.45,27.6,28.45,0.05,1052
2020-10-30,1514,4025227,114362347,28.45,29.25,27.8,28.35,-0.1,2053
2020-11-02,1514,2946527,81681001,28.05,28.35,27.4,27.65,-0.7,1858
2020-11-03,1514,1474022,41145152,27.95,28.2,27.6,27.65,0.0,795
2020-11-04,1514,1256965,34797145,27.9,27.95,27.5,27.7,0.05,714
2020-11-05,1514,6828106,195762931,27.7,29.0,27.7,28.4,0.7,3593
2020-11-06,1514,2084898,59483452,28.75,28.95,28.15,28.2,-0.2,1101
2020-11-09,1514,2270029,64629717,28.5,28.75,28.15,28.55,0.35,1149
2020-11-10,1514,1930143,54445935,28.65,28.7,27.8,27.95,-0.6,1118
2020-11-11,1514,2203507,60918601,27.7,27.95,27.5,27.6,-0.35,1391
2020-11-12,1514,3532122,95445875,27.7,27.7,26.55,26.9,-0.7,1868
2020-11-13,1514,1104461,29796172,26.75,27.25,26.7,26.9,0.0,679
2020-11-16,1514,1906757,50985402,27.0,27.25,26.55,26.6,-0.3,1173
2020-11-17,1514,1420714,38221711,26.7,27.1,26.65,26.85,0.25,863
2020-11-18,1514,865599,23285533,26.9,27.05,26.75,26.95,0.1,559
2020-11-19,1514,1119001,30424985,27.0,27.35,26.95,27.15,0.2,645
2020-11-20,1514,985583,26531682,27.15,27.25,26.8,26.95,-0.2,605
2020-11-23,1514,1299580,35059114,27.0,27.2,26.8,27.2,0.25,764
2020-11-24,1514,1164119,31394482,27.2,27.3,26.85,26.85,-0.35,669
2020-11-25,1514,2707563,74235081,27.15,27.8,27.0,27.15,0.3,1529
2020-11-26,1514,866410,23625628,27.15,27.45,27.15,27.25,0.1,590
2020-11-27,1514,2563437,70704401,27.35,27.9,27.25,27.5,0.25,1330
2020-11-30,1514,1657464,45800981,27.75,27.9,27.5,27.6,0.1,849
2020-12-01,1514,1869479,51084482,27.6,27.75,27.1,27.25,-0.35,807
2020-12-02,1514,2050297,56442389,27.3,27.9,27.25,27.3,0.05,1094
2020-12-03,1514,2127627,58717051,27.3,27.85,27.25,27.55,0.25,1056
2020-12-04,1514,2042303,56667598,27.8,28.0,27.5,27.6,0.05,1061
2020-12-07,1514,1819920,49643671,27.65,27.8,27.1,27.2,-0.4,998
2020-12-08,1514,2816102,77937280,27.2,27.9,27.2,27.9,0.7,1347
2020-12-09,1514,3865395,108551444,28.25,28.6,27.55,27.9,0.0,1890
2020-12-10,1514,1562520,43095508,27.9,28.0,27.25,27.4,-0.5,869
2020-12-11,1514,2227318,60128913,27.4,27.45,26.65,26.9,-0.5,1198
2020-12-14,1514,1345296,35690529,26.9,26.9,26.1,26.65,-0.25,774
2020-12-15,1514,1638829,42895064,26.5,26.75,26.0,26.05,-0.6,1001
2020-12-16,1514,912830,23986943,26.25,26.4,26.2,26.25,0.2,496
2020-12-17,1514,1049958,27365362,26.25,26.35,25.95,26.1,-0.15,581
2020-12-18,1514,738362,19263178,26.2,26.2,26.0,26.1,0.0,474
2020-12-21,1514,968491,25214317,26.2,26.25,25.7,26.15,0.05,557
2020-12-22,1514,1180223,30616384,25.7,26.3,25.65,25.75,-0.4,760
2020-12-23,1514,1641367,42183118,25.75,26.2,25.35,26.1,0.35,860
2020-12-24,1514,969270,25588539,26.2,26.6,26.2,26.3,0.2,521
2020-12-25,1514,544805,14326702,26.5,26.65,26.1,26.2,-0.1,333
2020-12-28,1514,1127244,29253557,26.2,26.3,25.7,25.85,-0.35,712
2020-12-29,1514,901054,23481203,25.9,26.4,25.85,25.95,0.1,569
2020-12-30,1514,597926,15507559,26.05,26.1,25.9,25.95,0.0,401
2020-12-31,1514,670191,17377591,26.1,26.15,25.75,26.1,0.15,452
2021-01-04,1514,769406,19964521,26.1,26.2,25.85,25.9,-0.2,523
2021-01-05,1514,714747,18445666,25.9,25.95,25.7,25.9,0.0,503
2021-01-06,1514,2447848,62001467,25.8,25.85,24.95,25.0,-0.9,1464
2021-01-07,1514,1328314,34059401,25.2,25.8,25.2,25.7,0.7,821
2021-01-08,1514,5031038,133081874,25.8,26.8,25.75,26.4,0.7,2434
2021-01-11,1514,2193057,57777519,26.4,27.0,25.75,26.9,0.5,1258
2021-01-12,1514,4595136,123431958,27.5,27.5,26.5,26.5,-0.4,2058
2021-01-13,1514,985329,26068994,26.55,26.75,26.35,26.4,-0.1,603
2021-01-14,1514,914167,23836250,26.4,26.5,26.0,26.0,-0.4,597
2021-01-15,1514,1215740,31207346,26.2,26.2,25.45,25.5,-0.5,758
2021-01-18,1514,1638232,41250108,25.2,25.4,24.65,25.3,-0.2,538
2021-01-19,1514,588699,15042279,25.3,25.8,25.2,25.4,0.1,378
2021-01-20,1514,1611180,39906748,25.4,25.4,24.5,24.6,-0.8,1012
2021-01-21,1514,1655026,40143727,24.6,24.95,23.75,24.1,-0.5,1005
2021-01-22,1514,1027803,24943440,23.75,24.6,23.75,24.4,0.3,551
2021-01-25,1514,636419,15675322,24.5,24.9,24.1,24.75,0.35,401
2021-01-26,1514,688687,16723228,24.75,24.75,24.1,24.15,-0.6,448
2021-01-27,1514,457954,11065147,24.2,24.35,24.0,24.15,0.0,293
2021-01-28,1514,718068,17157742,24.0,24.1,23.75,23.8,-0.35,413
2021-01-29,1514,1640510,38889449,23.85,24.1,23.5,23.55,-0.25,585
2021-02-01,1514,985618,22762902,23.55,23.55,22.9,23.3,-0.25,552
2021-02-02,1514,696284,16378533,23.25,23.75,23.25,23.65,0.35,449
2021-02-03,1514,681905,16378101,23.65,24.3,23.65,24.0,0.35,406
2021-02-04,1514,437406,10466542,23.8,24.25,23.8,23.8,-0.2,314
2021-02-05,1514,405643,9671862,23.8,24.0,23.75,23.8,0.0,288
2021-02-17,1514,761130,18411823,24.0,24.45,23.8,24.25,0.45,526
2021-02-18,1514,888819,21867836,24.2,24.75,24.2,24.7,0.45,525
2021-02-19,1514,677765,16511859,24.7,24.7,24.2,24.45,-0.25,517
2021-02-22,1514,1187798,28972844,24.45,24.7,24.2,24.5,0.05,725
2021-02-23,1514,700269,17301437,24.5,24.95,24.5,24.7,0.2,484
2021-02-24,1514,1105727,27038846,24.75,24.9,24.2,24.35,-0.35,686
2021-02-25,1514,692412,16881861,24.45,24.6,24.25,24.4,0.05,400
2021-02-26,1514,885130,21646930,24.3,24.75,24.0,24.4,0.0,551
2021-03-02,1514,616379,15041733,24.5,24.65,24.15,24.2,-0.2,471
2021-03-03,1514,1141916,28057904,24.45,24.8,24.05,24.75,0.55,645
2021-03-04,1514,5744532,145506367,24.9,25.55,24.9,25.45,0.7,2747
2021-03-05,1514,1532850,38298325,25.3,25.3,24.75,25.05,-0.4,903
2021-03-08,1514,1258297,31097877,25.05,25.3,24.5,24.55,-0.5,794
2021-03-09,1514,695248,17070860,24.75,24.8,24.4,24.55,0.0,443
2021-03-10,1514,490316,12133602,24.75,24.85,24.6,24.75,0.2,327
2021-03-11,1514,662251,16583548,24.95,25.2,24.95,24.95,0.2,430
2021-03-12,1514,548155,13709805,25.05,25.1,24.95,25.0,0.05,326
2021-03-15,1514,980876,24786183,25.0,25.45,25.0,25.35,0.35,572
2021-03-16,1514,723439,18394382,25.5,25.7,25.25,25.25,-0.1,478
2021-03-17,1514,592614,14937354,25.25,25.35,25.05,25.05,-0.2,390
2021-03-18,1514,621034,15769280,25.3,25.55,25.25,25.4,0.35,364
2021-03-19,1514,579761,14568795,25.3,25.3,25.0,25.15,-0.25,374
2021-03-22,1514,929260,23596665,25.05,25.5,25.05,25.5,0.35,520
2021-03-23,1514,763023,19485413,25.8,25.8,25.35,25.5,0.0,503
2021-03-24,1514,896234,22946885,25.5,25.75,25.35,25.7,0.2,538
2021-03-25,1514,607449,15642714,25.8,25.9,25.65,25.8,0.1,420
2021-03-26,1514,821488,21110331,25.85,25.85,25.6,25.8,0.0,444
2021-03-29,1514,2336008,61445437,26.15,26.6,26.0,26.1,0.3,1179
2021-03-30,1514,907573,23619861,26.1,26.15,25.85,26.05,-0.05,538
2021-03-31,1514,992562,25739524,26.0,26.15,25.8,25.85,-0.2,640
2021-04-01,1514,1327663,34742901,25.85,26.65,25.85,25.95,0.1,689
2021-04-06,1514,952577,24756204,26.05,26.2,25.85,26.05,0.1,571
2021-04-07,1514,1427863,37656453,26.1,26.55,26.1,26.4,0.35,798
2021-04-08,1514,1209126,32085766,26.6,26.6,26.45,26.55,0.15,665
2021-04-09,1514,1362812,36170371,26.6,26.85,26.35,26.5,-0.05,671
2021-04-12,1514,11446404,316737356,26.7,28.45,26.65,27.1,0.6,5017
2021-04-13,1514,2858183,76115844,27.1,27.1,26.0,26.15,-0.95,1456
2021-04-14,1514,2419648,62140662,26.15,26.15,25.25,25.7,-0.45,1196
2021-04-15,1514,11101764,305429226,25.7,28.15,25.7,27.5,1.8,5069
2021-04-16,1514,2505430,67457927,27.4,27.4,26.1,27.05,-0.45,1376
2021-04-19,1514,2966106,80085120,27.1,27.55,26.45,27.55,0.5,1578
2021-04-20,1514,7934653,223143596,28.35,28.55,27.6,27.65,0.1,3564
2021-04-21,1514,2438928,66355116,27.55,27.55,27.0,27.2,-0.45,1339
2021-04-22,1514,2935284,78955625,27.3,27.5,26.3,26.6,-0.6,1450
2021-04-23,1514,1120815,29949077,26.65,26.95,26.6,26.7,0.1,538
2021-04-26,1514,1601248,42680375,26.7,26.9,26.45,26.75,0.05,795
2021-04-27,1514,1632452,44026211,27.0,27.35,26.65,26.9,0.15,955
2021-04-28,1514,2233694,60887564,27.2,27.5,27.0,27.4,0.5,1248
2021-04-29,1514,2295225,62295775,27.85,27.85,26.75,26.8,-0.6,1076
2021-05-03,1514,1516647,39740233,26.8,26.8,26.0,26.0,-0.8,847
2021-05-04,1514,2316557,57894556,26.15,26.2,24.2,24.9,-1.1,1286
2021-05-05,1514,941234,23707878,24.85,25.6,24.7,25.05,0.15,526
2021-05-06,1514,2387385,61931638,25.4,26.3,25.4,26.1,1.05,1134
2021-05-07,1514,6436796,171995226,26.3,27.35,26.1,26.3,0.2,2873
2021-05-10,1514,1127459,29314781,26.3,26.3,25.8,25.95,-0.35,663
2021-05-11,1514,2230017,55770735,25.8,25.8,24.4,24.8,-1.15,1140
2021-05-12,1514,3080182,71733126,24.6,24.6,22.4,23.35,-1.45,1500
2021-05-13,1514,1646761,36537525,21.1,23.0,21.1,22.25,-1.1,966
2021-05-14,1514,6303815,149396955,24.0,24.4,22.55,22.7,0.45,2682
2021-05-17,1514,2389161,50507974,21.2,21.9,20.5,20.5,-2.2,1267
2021-05-18,1514,1749616,38160003,21.0,22.55,21.0,22.5,2.0,838
2021-05-19,1514,1674825,37924853,22.7,23.2,22.25,22.5,0.0,748
2021-05-20,1514,6485527,151206043,22.85,23.95,22.7,22.75,0.25,2584
2021-05-21,1514,1098240,25383342,23.3,23.5,22.8,23.2,0.45,527
2021-05-24,1514,848249,19638247,23.2,23.5,23.05,23.3,0.1,426
2021-05-25,1514,1140877,26941662,23.5,23.8,23.5,23.7,0.4,560
2021-05-26,1514,564248,13316966,23.9,23.9,23.45,23.55,-0.15,293
2021-05-27,1514,533371,12591326,23.6,23.8,23.45,23.6,0.05,298
2021-05-28,1514,718933,17228665,23.75,24.2,23.75,23.9,0.3,417
2021-05-31,1514,992110,23753172,24.0,24.25,23.8,23.85,-0.05,505
2021-06-01,1514,705110,16984807,23.85,24.25,23.85,24.2,0.35,333
2021-06-02,1514,866410,20984890,24.3,24.35,24.1,24.3,0.1,436
2021-06-03,1514,746214,18328814,24.3,24.7,24.3,24.5,0.2,427
2021-06-04,1514,769712,18797855,24.5,24.7,24.2,24.2,-0.3,385
2021-06-07,1514,599478,14423388,24.45,24.45,23.7,24.1,-0.1,353
2021-06-08,1514,310096,7451059,24.3,24.3,23.9,23.95,-0.15,199
2021-06-09,1514,361908,8694052,24.1,24.15,23.85,23.9,-0.05,191
2021-06-10,1514,1933332,47727481,24.2,25.2,24.0,25.1,1.2,784
2021-06-11,1514,8598857,225639396,26.3,27.1,25.55,25.6,0.5,4009
2021-06-15,1514,1566226,39481096,25.6,25.6,25.05,25.35,-0.25,849
2021-06-16,1514,1484846,36213388,25.35,25.4,25.05,25.15,-0.2,466
2021-06-17,1514,643156,16066827,25.1,25.1,24.9,25.05,-0.1,386
2021-06-18,1514,732073,18382070,25.15,25.35,25.0,25.05,0.0,384
2021-06-21,1514,947223,23328621,24.85,24.85,24.5,24.5,-0.55,578
2021-06-22,1514,616777,15361042,24.6,25.1,24.6,24.85,0.35,379
2021-06-23,1514,536344,13438707,24.85,25.15,24.85,25.15,0.3,351
2021-06-24,1514,473909,11963692,25.25,25.35,25.15,25.2,0.05,308
2021-06-25,1514,550466,13868659,25.2,25.35,25.05,25.15,-0.05,337
2021-06-28,1514,583116,14630665,25.05,25.25,25.0,25.2,0.05,359
2021-06-29,1514,749735,18947423,25.3,25.55,25.15,25.15,-0.05,428
2021-06-30,1514,714774,18117250,25.15,25.5,25.15,25.2,0.05,419
2021-07-01,1514,1523164,38818385,25.5,25.95,25.1,25.3,0.1,781
2021-07-02,1514,795391,20251655,25.35,25.6,25.3,25.45,0.15,422
2021-07-05,1514,857582,22066963,25.75,25.95,25.55,25.65,0.2,502
2021-07-06,1514,977733,25252974,25.9,26.0,25.7,25.85,0.2,516
2021-07-07,1514,917273,23676727,25.9,26.05,25.6,25.6,-0.25,564
2021-07-08,1514,425288,10920922,25.65,25.8,25.6,25.65,0.05,276
2021-07-09,1514,734076,18730332,25.65,25.65,25.4,25.5,-0.15,387
2021-07-12,1514,1205792,31307018,25.7,26.1,25.65,26.0,0.5,699
2021-07-13,1514,3103506,81736536,26.15,26.9,25.6,25.65,-0.35,1591
2021-07-14,1514,905172,23131992,25.65,25.9,25.2,25.8,0.15,533
2021-07-15,1514,710254,18446926,25.8,26.15,25.8,26.15,0.35,411
