date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,SMA5,SMA10,SMA20,K,D,RSI_7,RSI_14,BB_Upper,BB_Middle,BB_Lower,MACD,MACD_Signal,MACD_Hist
2020-01-02,1519,684056,19909367,29.1,29.3,29.0,29.0,-0.1,296,,,,,,,,,,,,,
2020-01-03,1519,1104450,31409466,29.2,29.2,28.2,28.3,-0.7,549,,,,,,,,,,,,,
2020-01-06,1519,509121,14424871,28.3,28.75,27.95,28.25,-0.05,296,,,,,,,,,,,,,
2020-01-07,1519,411330,11543390,28.15,28.25,27.85,28.05,-0.2,223,,,,,,,,,,,,,
2020-01-08,1519,577500,15952900,28.05,28.05,27.25,27.6,-0.45,365,28.24,,,,,,,,,,,,
2020-01-09,1519,414700,11595010,27.65,28.3,27.6,28.3,0.7,212,28.1,,,,,,,,,,,,
2020-01-10,1519,1543350,44980110,29.8,29.8,28.75,28.75,0.45,806,28.189999999999998,,,,,,,,,,,,
2020-01-13,1519,1248400,36489149,29.55,29.65,28.8,28.8,0.05,651,28.3,,,,,46.15384615384616,,,,,,,
2020-01-14,1519,421400,12151970,29.0,29.0,28.75,28.85,0.05,228,28.46,,,,,47.33542319749219,,,,,,,
2020-01-15,1519,640054,18297330,28.85,29.1,28.2,28.35,-0.5,325,28.610000000000003,28.425,,,,37.68718801996673,,,,,,,
2020-01-16,1519,655550,18700125,28.5,28.75,28.25,28.7,0.35,324,28.690000000000005,28.395,,,,46.579494799405616,,,,,,,
2020-01-17,1519,2165837,64022889,29.0,30.0,29.0,29.3,0.6,1196,28.800000000000004,28.494999999999997,,,,58.44083784158691,,,,,,,
2020-01-20,1519,3363657,101414884,29.8,30.8,29.3,30.35,1.05,1787,29.110000000000007,28.705000000000002,,72.9107144351552,61.780299543348434,71.40410368716745,,,,,,,
2020-01-30,1519,2414990,70099661,28.65,29.8,28.2,29.0,-1.35,1154,29.140000000000008,28.8,,68.53979940247547,66.54411067314962,48.64421611985265,,,,,,,
2020-01-31,1519,1777750,52693036,29.3,30.1,28.9,30.0,1.0,959,29.47000000000001,29.04,,66.76823763091369,69.40625048951479,59.735509026314425,56.666666666666664,,,,,,
2020-02-03,1519,1318563,38344587,29.2,29.65,28.7,29.2,-0.8,736,29.57000000000001,29.129999999999995,,50.48076923076922,61.929602088052796,49.71447674029346,50.82796688132475,,,,,,
2020-02-04,1519,2387047,71689457,29.3,30.75,29.15,30.25,1.05,1273,29.760000000000012,29.279999999999994,,62.179487179487175,59.80949801372336,59.99170567100596,57.078880721477546,,,,,,
2020-02-05,1519,1573827,47261523,30.4,30.45,29.6,30.05,-0.2,867,29.700000000000017,29.404999999999994,,62.82051282051282,58.493589743589745,57.3854194744025,55.62828497997175,,,,,,
2020-02-06,1519,8000784,251653993,30.45,32.55,30.45,30.95,0.9,4215,30.090000000000014,29.61499999999999,,71.0727969348659,65.35759897828864,65.29987787484872,60.49384575910973,,,,,,
2020-02-07,1519,2367700,73828142,30.8,31.75,30.25,31.35,0.4,1469,30.360000000000014,29.914999999999992,29.170000000000005,68.92867668729743,67.60732881422537,68.34797470002616,62.4638992071357,31.14012689946595,29.170000000000005,27.19987310053406,,,
2020-02-10,1519,2603394,82742603,31.25,32.2,30.9,31.9,0.55,1512,30.900000000000013,30.234999999999992,29.315000000000005,73.56321839080465,71.18823067098931,72.2572539126833,65.04502754898715,31.61328196703526,29.315000000000005,27.01671803296475,,,
2020-02-11,1519,1916000,60387099,31.9,32.1,31.05,31.35,-0.55,1169,31.12000000000001,30.43999999999999,29.46750000000001,76.62835249042153,73.0400825228412,63.15681761468311,60.560328076239955,31.878158623695658,29.46750000000001,27.05684137630436,,,
2020-02-12,1519,3200510,101780262,31.9,32.5,31.15,31.4,0.05,1801,31.390000000000008,30.544999999999987,29.625000000000007,75.86704483256212,75.3528719045961,63.64247409515061,60.82476545714246,32.107438317460904,29.625000000000007,27.14256168253911,,,
2020-02-13,1519,1698617,52497770,31.15,31.35,30.6,30.8,-0.6,974,31.360000000000007,30.724999999999987,29.762500000000006,65.69637259292438,72.73058997196934,53.72740099467946,55.974703519418135,32.184663289292935,29.762500000000006,27.340336710707078,,,
2020-02-14,1519,982225,30518352,30.9,31.35,30.9,31.0,0.2,548,31.29000000000001,30.82499999999999,29.932500000000005,59.69569646040239,67.08637129529629,56.370736461198014,57.19981584202627,32.19574435269346,29.932500000000005,27.66925564730655,,,
2020-02-17,1519,790700,24347803,30.9,31.3,30.5,30.65,-0.35,477,31.04000000000001,30.969999999999988,30.050000000000004,48.183479863440006,57.85851630558892,50.48287833401872,54.34950675155537,32.20336945274117,30.050000000000004,27.896630547258834,,,
2020-02-18,1519,637495,19549445,30.65,31.05,30.5,30.55,-0.1,448,30.880000000000013,30.99999999999999,30.140000000000004,34.34948776857834,47.409554697473574,48.784387415070654,53.528774933302735,32.21764289520582,30.140000000000004,28.062357104794188,,,
2020-02-19,1519,853725,25951940,30.7,30.75,30.25,30.4,-0.15,438,30.680000000000014,31.034999999999986,30.220000000000006,18.43445508883974,33.65580757361936,46.07174923015933,52.25409274368127,32.20630309872365,30.220000000000006,28.23369690127636,,,
2020-02-20,1519,656249,20059718,30.5,30.95,30.3,30.4,0.0,400,30.600000000000012,30.979999999999983,30.297500000000003,8.79227053140094,20.525404462939672,46.071749230159334,52.25409274368128,32.18230105050916,30.297500000000003,28.41269894949085,,,
2020-02-21,1519,1570636,47001102,30.4,30.4,29.5,29.75,-0.65,931,30.350000000000012,30.819999999999983,30.3675,7.222222222222179,11.482982614154283,34.69351253544064,46.668951946474024,32.05103051650425,30.3675,28.683969483495748,,,
2020-02-24,1519,933080,27550240,29.6,29.9,29.2,29.8,0.05,495,30.180000000000014,30.609999999999985,30.422499999999996,11.06060606060605,9.025032938076386,36.10956563929415,47.13701763474617,31.949089335742414,30.422499999999996,28.895910664257578,,,
2020-02-25,1519,1056449,31099504,29.35,29.9,29.0,29.75,-0.05,707,30.020000000000017,30.44999999999998,30.445,19.476681710724268,12.586503331184161,35.21863774280259,46.69566277290483,31.91703940164694,30.445,28.972960598353062,,,
