date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,SMA5,SMA10,SMA20,K,D,RSI_7,RSI_14,BB_Upper,BB_Middle,BB_Lower,MACD,MACD_Signal,MACD_Hist
2020-01-02,2449,9767496,370686288,37.6,38.35,37.4,38.2,0.65,4172,,,,,,,,,,,,,
2020-01-03,2449,23307907,883627239,38.4,38.65,37.3,37.3,-0.9,8793,,,,,,,,,,,,,
2020-01-06,2449,18959593,688467493,36.6,36.95,35.85,36.05,-1.25,8455,,,,,,,,,,,,,
2020-01-07,2449,12450821,453245265,36.4,36.9,36.05,36.25,0.2,4974,,,,,,,,,,,,,
2020-01-08,2449,9168973,330498407,35.95,36.3,35.65,36.3,0.05,3832,36.82000000000001,,,,,,,,,,,,
2020-01-09,2449,8133781,300170897,36.75,37.15,36.5,37.0,0.7,4021,36.580000000000005,,,,,,,,,,,,
2020-01-10,2449,6129342,226309405,37.3,37.35,36.6,36.8,-0.2,2416,36.480000000000004,,,,,,,,,,,,
2020-01-13,2449,4847587,180614996,37.2,37.4,37.0,37.4,0.6,2456,36.75000000000001,,,,,39.74358974358972,,,,,,,
2020-01-14,2449,8055163,301467160,37.5,37.75,37.15,37.5,0.1,3803,37.00000000000001,,,,,41.49377593360996,,,,,,,
2020-01-15,2449,8231640,305276330,37.7,37.7,36.85,36.9,-0.6,3442,37.12000000000001,36.97,,,,34.482758620689665,,,,,,,
2020-01-16,2449,5167233,191753533,37.0,37.45,36.9,37.1,0.2,2557,37.14000000000001,36.86,,,,38.522380010785604,,,,,,,
2020-01-17,2449,7937697,291386139,36.9,37.25,36.55,36.65,-0.45,3921,37.11000000000001,36.795,,,,33.156052372019296,,,,,,,
2020-01-20,2449,10439153,379364375,36.5,36.55,36.2,36.3,-0.35,4397,36.89000000000001,36.82,,49.206349206349195,53.14814814814816,29.43526886848698,,,,,,,
